2000,7,265,105,0,0,0,0,AIR BAG LIGHT ILLUMINATED WHILE DRIVING. THE VEHICLE HAD BEEN TO THE DEALER ON SEVERAL OCCASIONS. EACH OCCASION THE LIGHT WOULD COME BACK ON  EVERY 7000 MILES. CURRENTLY THE AIR BAG LIGHT IS ON AGAIN. *AK  *JB,N
2004,3,896,104,0,0,0,0,I BOUGHT A BRAND NEW 2004 4 RUNNER SR5 V6 IN MAY OF 2004 I HAVE NOTICED SOME VIBRATION FROM THE FRONT END WHEN DRIVING ABOVE 60MPH.  I HAVE HAD THE TIRES BALANCED ALREADY 3 TIME IN THE PAST 3 MONTHS OF OWNERSHIP WITHOUT AN SUCCESS.*AK,N
2000,7,265,105,0,0,0,0,THE  AIR BAG LIGHT CAME ON . CONSUMER TOOK THE VEHICLE TO THE DEALER AND HAD THE VEHICLE SERVICED. LATER CONSUMER HAD  HER SON DRIVE AND UNINTENTIONALLY AIR BAG DEPLOYED ON THE DRIVER'S SIDE.  CONSUMER  TOOK THE VEHICLE BACK TO THE DEALER  AND HAD THE VEHICLE PUT ON THE DIAGNOSTIC MACHINE. SERVICE MANAGER SAID THAT SOME GRAVEL OR WATER MAY HAVE CAUSED THE PROBLEM. HOWEVER THE VEHICLE WAS NOT HIT TO CAUSE THE AIR BAG TO DEPLOY. *AK,R
2000,7,265,122,0,0,0,0,WHILE USING THE REMOTE CONTROL AND MANUAL TO OPENED THE DOOR DRIVER'S SIDE DOOR  LATCH FAILED.   CONSUMER WAS UNABLE TO ENTER OR EXIST ON THE DRIVER'S SIDE. CONSUMER TOOK VEHICLE TO THE DEALER FOR INSPECTION AND MECHANIC INFORMED CONSUMER THAT WARRANTY EXPIRED. CONSUMER HAD TO PAY FOR REPAIRS.  *AK,N
2000,3,308,108,0,0,0,0,"I HAVE A 2000 TOYOTA CAMRY WITH 62000 MILES THAT HAS HAD THE OIL CHANGED EVERY 3000 MILES OR LESS AND HAS BEEN PROPERLY MAINTAINED.  I WAS TRAVLLING AT AROUND 65 MPH ON A BUSY HIGHWAY DURING A HOLIDAY WEEKEND WHEN WITHOUT ANY WARNING I HEARD A LOUD NOISE.  FORTUNATELY I WAS ABLE TO GET THE VEHICLE OFF OF THE ROAD AND I DISCOVERED THAT THERE WAS OIL EVERYWHERE.  WHEN A PASSERBY STOPPED HE SHOWED ME A HOLE IN THE ENGINE BLOCK.  WHEN THE CAR WAS TOWED TO A TOYOTA DEALER AND EXAMINED THEY OBSERVED THAT THE ENGINE HAD THROWN THE #4 ROD.  SINCE THE CAR WAS 2000 MILES OUT OF WARRANTY AS A GOOD WILL"" GESTURE TOYOTA AGREED TO REPLACE THE ENGINE BUT I WAS STUCK WITH LABOR ESTIMATED AT AROUND $1500.  I HAVE WRITTEN TO TOYOTA AND ASKED THEM TO PAY FOR LABOR ALSO BUT THEY HAVEN'T MADE A FINAL DETERMINATION AS OF YET.  THE ROAD I WAS TRAVELLING ON LESS THAN 10 MIN  BEFORE THE INCIDENT OCCURED (THE PA TURNPIKE) WAS HILLLY CURVEY AND CROWDED.  IF THE ENGINE HAD BLOWN ON THAT HIGHWAY AN ACCIDENT WOULD HAVE ENSUED DUE TO THE LARGE VOLUME OF TRAFFIC AND ABSENCE OF ADEQUATE SHOULDER SPACE.  I'M STILL WAITING FOR SHAFFERTOYOTA IN CUMBERLAND MD TO REPAIR MY CAR. AS FAR AS I KNOW THEY HAVE THE DEFECTIVE ENGINE.*AK""",N
2000,3,308,101,0,0,0,0,ALLOY WHEELS ON MY VEHICLE ARE SO CORRODED THAT IN ORDER TO KEEP AIR IN TIRES THE WHEELS MUST BE SEALED WITH A RUBBER SEALANT.*AK,N
2000,3,294,111,0,0,0,0,WHILE DRIVING AT ANY SPEED  REAR AXLE PRODUCED A LOUD GRINDING NOISE RECALL 00V154000 WAS ISSUED. HOWEVER THIS VEHICLE WAS NOT INCLUDED IN THE RECALL DUE TO VIN.  *AK,R
2000,3,236,115,0,0,0,0,WHILE DRIVING STEERING WHEEL UNEXPECTEDLY LOCKED ON ITS OWN. CONUMER WAS ABLE TO MAINTAIN CONTROL OF THE VEHICLE AND HAD IT TOWED  TO THE DEALER FOR INSPECTION.   MECHANIC WAS UNABLE TO DUPLICATE THE PROBLEM.   CONSUMER INFORMED  MECHANIC THAT THE PROBLEM RECURRED. *AK   CONSUMER STATED THAT SHE WAS ALMOST KILLED AS A RESULT OF THE STEERING WHEEL LOCKING WHILE SHE WAS DRIVING AT A RATE OF 55 MPH.  *TC  ,N
2000,27,232,106,0,0,0,0,"MY 2000 MITSUBISHI ECLIPSE LEAKS WATER ONE THE DRIVER AND PASSENGER SIDES.  THE WATER LEAKS FROM THE HATCHBACK AREA ESPECIALLY WHEN THE CAR IS PARKED ON A DOWNHILL POSITION.  THE HATCHBACK AREA ONLY HAS A SMALL HOLE FOR THE WATER TO DRAIN AND IT CLOGS VERY EASILY.  SOMETIMES IT DOESN'T EVEN CLOG BUT SOMEHOW THE WATER STILL DOES NOT DRAIN.  THE SERVICE DEPARTMENT AT MITSUBISHI BLOWS OUT"" THE HOLE BUT THIS IS ONLY A TEMPORARY FIX.  I CHECK IT AT LEAST ONCE A WEEK AND IT STILL FLOODS.  THE FLOODING GETS SO BAD THAT IT SHORTS THE SPEAKERS AND STERO EQUIPMENT WHICH IS LOCATED UNDER THE SEAT.  MY CAR HAS FLOODED AT LEAST 50 DIFFERENT TIMES SINCE OWNING THIS VEHICLE AND THE CONTINUE TO TELL ME THAT NOTHING CAN BE DONE EXCEPT FOR THIS ""BLOWING OUT"" THE HOLE GARBAGE.  DON'T BUY THIS CAR IF YOU HAVE TO PARK ON ANY SORT OF HILLS.  THE LAST TIME IT HAPPENED I HAD AT LEAST 2 INCHES OF WATER ON MY PASSENGER SIDE.*AK""",N
2000,27,232,113,0,0,0,0,"ON MY 2000 MITSUBISHI ECLIPSE GT ALL FOUR 17 RIMS BECAME BENT.  THIS CREATED BUBBLING IN TIRES IMPROPER TIRE WEAR AND DIFFICULTY IN WHEEL ALIGNMENT.  RIMS WERE BENT DURING NORMAL DRIVING;  POTHOLES WERE NOT CAUSE OF DAMAGE.     REPLACED TIRES AND RIMS.  MANUFACTURER HAS NOT DONE ANYTHING TO REMEDY PROBLEM IN EXISTING VEHICLES.  NEW VEHICLES NO LONGER COME WITH THIS TYPE OF RIM.*AK""",N
